step,mass_sol,mass_kg,r_schwarzschild_km,r_core_km,r_core_planck,rho_coherence,time_dilation,coherence_strength,coherence_challenge,maintains_coherence,status,is_finite
267,768725.9521663736,1.5285884941042688e+36,2270308.6285498105,7.402931544464135e-36,458.0299237721854,8.994784785805737e+131,3.066769718068692e+41,0.6551165683044128,5.885771543086173,True,COHERENT CORE,True
268,808752.4908770458,1.6081800655342793e+36,2388520.5816518636,7.529250783813521e-36,465.84547511460266,8.994784785805742e+131,3.1723217226164593e+41,0.6538942122276789,5.907815631262525,True,COHERENT CORE,True
269,850863.1582640582,1.6919158643133317e+36,2512887.6740510464,7.657725459848224e-36,473.79438639621986,8.994784785805737e+131,3.28150661345445e+41,0.6526745477556702,5.929859719438878,True,COHERENT CORE,True
270,895166.4721378301,1.780011674851911e+36,2643730.3956705267,7.788392351663239e-36,481.8789331920543,8.994784785805738e+131,3.394449427173438e+41,0.6514575689615248,5.95190380761523,True,COHERENT CORE,True
271,941776.6006869539,1.872694517167987e+36,2781385.9239178533,7.921288865930269e-36,490.10142990618857,8.994784785805738e+131,3.511279503870498e+41,0.6502432699314311,5.973947895791584,True,COHERENT CORE,True
272,990813.6566858686,1.9702032319101492e+36,2926208.992580068,8.056453047606288e-36,498.46423043432424,8.994784785805735e+131,3.632130635266962e+41,0.6490316447646,5.9959919839679365,True,COHERENT CORE,True
273,1042404.0070215579,2.072789095842157e+36,3078572.805961086,8.193923590824898e-36,506.96972883764613,8.994784785805735e+131,3.757141217924342e+41,0.6478226875732355,6.018036072144289,True,COHERENT CORE,True
274,1096680.5983368696,2.180716469374915e+36,3238870.000616945,8.333739849973477e-36,515.620360028181,8.99478478580574e+131,3.88645441173359e+41,0.6466163924825067,6.040080160320642,True,COHERENT CORE,True
275,1153783.299629662,2.2942634778145938e+36,3407513.65716735,8.475941850959362e-36,524.4186004658523,8.99478478580574e+131,4.0202183038592525e+41,0.645412753630519,6.062124248496994,True,COHERENT CORE,True
276,1213859.2626906289,2.413722728082435e+36,3584938.3647908983,8.620570302668262e-36,533.3669688674288,8.994784785805737e+131,4.158586078326255e+41,0.6442117651682852,6.084168336673347,True,COHERENT CORE,True
277,1277063.3013086447,2.5394020627532006e+36,3771601.3411471606,8.767666608618203e-36,542.4680269275703,8.994784785805738e+131,4.301716191443519e+41,0.6430134212596977,6.1062124248497,True,COHERENT CORE,True
278,1343558.2902208262,2.6716253533554065e+36,3967983.6106116064,8.917272878812323e-36,551.7243800521776,8.994784785805737e+131,4.449772553265294e+41,0.6418177160815003,6.128256513026052,True,COHERENT CORE,True
279,1413515.5848353957,2.8107333349776394e+36,4174591.2438596697,9.069431941793909e-36,561.1386781042539,8.994784785805737e+131,4.602924715298042e+41,0.6406246438232587,6.150300601202405,True,COHERENT CORE,True
280,1487115.4628089538,2.9570844843317203e+36,4391956.661994295,9.224187356907148e-36,570.7136161624959,8.994784785805737e+131,4.761348064667791e+41,0.6394341986873335,6.1723446893787575,True,COHERENT CORE,True
281,1564547.588616099,3.111055943535454e+36,4620640.008577694,9.381583426767083e-36,580.4519352928271,8.994784785805735e+131,4.9252240249703544e+41,0.6382463748888517,6.194388777555111,True,COHERENT CORE,True
282,1646011.502308553,3.2730444919954887e+36,4861230.593102917,9.541665209942318e-36,590.3564233330952,8.99478478580574e+131,5.094740264034378e+41,0.6370611666556784,6.216432865731464,True,COHERENT CORE,True
283,1731717.1337233563,3.443467568894882e+36,5114348.409625163,9.704478533854212e-36,600.4299156911634,8.99478478580574e+131,5.27009090883522e+41,0.6358785682283885,6.238476953907816,True,COHERENT CORE,True
284,1821885.343465169,3.6227643489201847e+36,5380645.734466125,9.870070007896089e-36,610.6752961566144,8.99478478580574e+131,5.45147676780569e+41,0.6346985738602395,6.260521042084169,True,COHERENT CORE,True
285,1916748.492056817,3.811396874000219e+36,5660808.807108701,1.0038487036776353e-35,621.0954977263088,8.994784785805738e+131,5.639105560798282e+41,0.6335211778171429,6.282565130260521,True,COHERENT CORE,True
286,2016551.0387247484,4.0098512439730003e+36,5955559.59861367,1.0209777834089279e-35,631.6935034440282,8.994784785805735e+131,5.833192156962259e+41,0.6323463743776365,6.304609218436874,True,COHERENT CORE,True
287,2121550.171362452,4.218638869249095e+36,6265657.672115464,1.0383991436117356e-35,642.4723472544466,8.99478478580574e+131,6.03395882080796e+41,0.6311741578328569,6.326653306613227,True,COHERENT CORE,True
288,2232016.4692952344,4.438297788699495e+36,6591902.140191483,1.0561177715869162e-35,653.4351148716732,8.99478478580574e+131,6.241635466740164e+41,0.6300045224865112,6.348697394789579,True,COHERENT CORE,True
289,2348234.6005542763,4.669394056164162e+36,6935133.72414903,1.0741387397356749e-35,664.584944662615,8.99478478580574e+131,6.456459922351962e+41,0.6288374626548499,6.370741482965932,True,COHERENT CORE,True
290,2470504.0554568255,4.912523199154234e+36,7296236.920536579,1.092467207011667e-35,675.9250285454133,8.994784785805735e+131,6.678678200780683e+41,0.6276729726666386,6.3927855711422845,True,COHERENT CORE,True
291,2599139.9183829385,5.168311753506922e+36,7676142.280462425,1.1111084203978778e-35,687.45861290321,8.994784785805742e+131,6.9085447824377646e+41,0.6265110468631313,6.414829659318638,True,COHERENT CORE,True
292,2734473.6797375856,5.437418877947797e+36,8075828.807594344,1.1300677164087014e-35,699.1889995135058,8.994784785805738e+131,7.146322906435132e+41,0.6253516795980423,6.436873747494991,True,COHERENT CORE,True
293,2876854.0901905973,5.720538052721297e+36,8496326.48102007,1.1493505226176543e-35,711.1195464933777,8.99478478580574e+131,7.392284872042015e+41,0.624194865237519,6.458917835671343,True,COHERENT CORE,True
294,3026648.059395695,6.018398866666557e+36,8938718.909469599,1.1689623592111521e-35,723.2536692608234,8.994784785805738e+131,7.646712350517164e+41,0.6230405981601141,6.480961923847696,True,COHERENT CORE,True
295,3184241.6015046565,6.331768897343964e+36,9404146.123739408,1.1889088405688029e-35,735.5948415125106,8.994784785805738e+131,7.909896707673766e+41,0.621888872756759,6.5030060120240485,True,COHERENT CORE,True
296,3350040.829913136,6.661455689057373e+36,9893807.514514472,1.209195676870662e-35,748.1465962182093,8.994784785805738e+131,8.182139337546387e+41,0.6207396834307358,6.525050100200401,True,COHERENT CORE,True
297,3524473.003801588,7.008308833869344e+36,10408964.923158778,1.2298286757319158e-35,760.9125266321934,8.994784785805738e+131,8.463752007542045e+41,0.619593024597651,6.547094188376754,True,COHERENT CORE,True
298,3707987.6291681724,7.373222160972036e+36,10950945.893439159,1.2508137438654565e-35,773.8962873218993,8.994784785805746e+131,8.75505721547068e+41,0.6184488906854073,6.569138276553106,True,COHERENT CORE,True
299,3901057.6171909934,7.757136040055774e+36,11521147.092562137,1.2721568887728271e-35,787.1015952141383,8.994784785805742e+131,9.056388558863907e+41,0.6173072761341771,6.591182364729459,True,COHERENT CORE,True
300,4104180.502904709,8.161039804610926e+36,12121037.910339521,1.2938642204640183e-35,800.5322306591586,8.994784785805743e+131,9.368091117004963e+41,0.6161681753963759,6.613226452905812,True,COHERENT CORE,True
301,4317879.72733203,8.585974301407922e+36,12752164.24575788,1.3159419532066144e-35,814.1920385128673,8.994784785805735e+131,9.690521846107356e+41,0.6150315829366343,6.635270541082165,True,COHERENT CORE,True
302,4542705.986374052,9.033034572725212e+36,13416152.490709454,1.3383964073047762e-35,828.0849292375127,8.994784785805738e+131,1.0024049988094717e+42,0.6138974932317722,6.657314629258518,True,COHERENT CORE,True
303,4779238.649935605,9.503372678237452e+36,14114713.72115096,1.361234010908597e-35,842.214880021158,8.994784785805738e+131,1.036905749345013e+42,0.612765900770771,6.67935871743487,True,COHERENT CORE,True
304,5028087.254942485,9.998200663835484e+36,14849648.106490187,1.3844613018543128e-35,856.5859359162464,8.994784785805742e+131,1.0725939458618987e+42,0.6116368000547474,6.701402805611223,True,COHERENT CORE,True
305,5289893.076098156,1.05187936850289e+37,15622849.548563585,1.4080849295359274e-35,871.2022109976008,8.994784785805738e+131,1.1095104578466386e+42,0.6105101855969267,6.7234468937875755,True,COHERENT CORE,True
306,5565330.778427652,1.1066493292980032e+37,16436310.5621593,1.432111656808763e-35,886.0678895401795,8.994784785805742e+131,1.1476975614307232e+42,0.6093860519226157,6.745490981963928,True,COHERENT CORE,True
307,5855110.155867244,1.1642710891637339e+37,17292127.40966247,1.4565483619255016e-35,901.1872272169314,8.994784785805743e+131,1.1871989878044925e+42,0.6082643935691767,6.767535070140281,True,COHERENT CORE,True
308,6159977.960380169,1.2248931374877153e+37,18192505.503054757,1.4814020405052544e-35,916.5645523170876,8.994784785805742e+131,1.2280599732973182e+42,0.6071452050860002,6.789579158316633,True,COHERENT CORE,True
309,6480719.826311971,1.2886716953026565e+37,19139765.08718876,1.506679807536234e-35,932.204266985243,8.994784785805742e+131,1.2703273111814418e+42,0.6060284810344793,6.811623246492986,True,COHERENT CORE,True
310,6818162.294944479,1.355771117862825e+37,20136347.218983017,1.5323888994125976e-35,948.1108484815809,8.994784785805738e+131,1.314049405258794e+42,0.6049142159879825,6.833667334669339,True,COHERENT CORE,True
311,7173174.944465627,1.4263643181821565e+37,21184820.05794573,1.5585366760060474e-35,964.288850463601,8.994784785805737e+131,1.3592763252921696e+42,0.6038024045318275,6.855711422845692,True,COHERENT CORE,True
312,7546672.630843902,1.5006332126254174e+37,22287885.48423755,1.5851306227727747e-35,980.7429042897157,8.994784785805738e+131,1.4060598643442193e+42,0.6026930412632556,6.877755511022045,True,COHERENT CORE,True
313,7939617.845382292,1.5787691897007325e+37,23448386.061328497,1.6121783528963648e-35,997.4777203450969,8.994784785805738e+131,1.4544535980899517e+42,0.6015861207914044,6.899799599198397,True,COHERENT CORE,True
314,8353023.195026788,1.6609736032614916e+37,24669312.361190714,1.6396876094672567e-35,1014.4980893901376,8.994784785805742e+131,1.504512946170637e+42,0.6004816377372821,6.92184368737475,True,COHERENT CORE,True
315,8787954.011821328,1.7474582913886356e+37,25953810.670904547,1.6676662676994003e-35,1031.8088839319294,8.994784785805743e+131,1.5562952356593906e+42,0.5993795867337416,6.943887775551103,True,COHERENT CORE,True
316,9245531.09823358,1.8384461222904527e+37,27305191.10053727,1.6961223371847314e-35,1049.415059619139,8.994784785805743e+131,1.6098597667111173e+42,0.5982799624254539,6.965931863727455,True,COHERENT CORE,True
317,9726933.615426179,1.9341715686266493e+37,28726936.1131883,1.725063964186118e-35,1067.3216566606866,8.994784785805742e+131,1.6652678804719927e+42,0.5971827594688823,6.987975951903808,True,COHERENT CORE,True
318,10233402.121916423,2.0348813117367148e+37,30222709.499182526,1.7544994339694338e-35,1085.5338012686327,8.994784785805737e+131,1.7225830293262468e+42,0.5960879725322566,7.01002004008016,True,COHERENT CORE,True
319,10766241.770454934,2.1408348773296524e+37,31796365.817537993,1.7844371731754216e-35,1104.0567071256835,8.99478478580574e+131,1.7818708495607094e+42,0.5949955962955473,7.032064128256513,True,COHERENT CORE,True
320,11326825.671361538,2.2523053042732275e+37,33451960.32903814,1.814885752232032e-35,1122.89567687774,8.994784785805738e+131,1.8431992365303076e+42,0.5939056254504391,7.054108216432866,True,COHERENT CORE,True
321,11916598.430985613,2.369579848206196e+37,35193759.44650619,1.845853887807922e-35,1142.0561036519125,8.99478478580574e+131,1.906638422410627e+42,0.5928180547003056,7.076152304609219,True,COHERENT CORE,True
322,12537079.874409223,2.492960721786651e+37,37026251.72921084,1.8773504453078178e-35,1161.543472600436,8.99478478580574e+131,1.9722610566265303e+42,0.5917328787601835,7.098196392785572,True,COHERENT CORE,True
323,13189868.961986719,2.622765873484173e+37,38954159.44973695,1.9093844414104631e-35,1181.3633624709362,8.99478478580574e+131,2.0401422890490038e+42,0.590650092356747,7.120240480961924,True,COHERENT CORE,True
324,13876647.909813099,2.759329806922605e+37,40982450.76312705,1.941965046649868e-35,1201.5214472034845,8.994784785805738e+131,2.110359856055437e+42,0.589569690228282,7.142284569138277,True,COHERENT CORE,True
325,14599186.524739802,2.903004442884935e+37,43116352.50965414,1.975101588040602e-35,1222.0234975549045,8.99478478580574e+131,2.1829941695519413e+42,0.5884916671246605,7.16432865731463,True,COHERENT CORE,True
326,15359346.765108986,3.0541600262016265e+37,45361363.68421788,2.0088035517478883e-35,1242.8753827507962,8.99478478580574e+131,2.2581284090596273e+42,0.5874160178073152,7.186372745490982,True,COHERENT CORE,True
327,16159087.538959192,3.2131860798594184e+37,47723269.607074335,2.0430805858032542e-35,1264.0830721657499,8.99478478580574e+131,2.3358486169703153e+42,0.5863427370492142,7.208416833667335,True,COHERENT CORE,True
328,17000469.752067182,3.380492408789303e+37,50208156.83241676,2.0779425028665234e-35,1285.6526370322279,8.994784785805738e+131,2.416243797080745e+42,0.5852718196348353,7.2304609218436875,True,COHERENT CORE,True
329,17885661.61883462,3.5565101559204075e+37,52822428.833226316,2.1133992830349344e-35,1307.5902521786068,8.99478478580574e+131,2.499406016518137e+42,0.5842032603601407,7.25250501002004,True,COHERENT CORE,True
330,18816944.249705594,3.7416929132212084e+37,55572822.50281242,2.149461076700196e-35,1329.9021977968798,8.99478478580574e+131,2.5854305111738316e+42,0.5831370540325518,7.274549098196394,True,COHERENT CORE,True
331,19796717.529513367,3.9365178905911443e+37,58466425.51556555,2.186138207454285e-35,1352.5948612405127,8.994784785805742e+131,2.6744157947657184e+42,0.5820731954709242,7.296593186372746,True,COHERENT CORE,True
332,20827506.301905185,4.14148714561494e+37,61510694.591662675,2.2234411750448422e-35,1375.6747388529916,8.99478478580574e+131,2.76646377165441e+42,0.581011679505522,7.318637274549099,True,COHERENT CORE,True
333,21911966.875781517,4.357128877348527e+37,64713474.7127905,2.2613806583809805e-35,1399.1484378275584,8.99478478580574e+131,2.861679853542289e+42,0.5799525009779932,7.3406813627254515,True,COHERENT CORE,True
334,23052893.87051711,4.583998787470715e+37,68083019.33840632,2.299967518590395e-35,1423.022678098688,8.994784785805738e+131,2.9601730801891093e+42,0.5788956547413442,7.362725450901804,True,COHERENT CORE,True
335,24253227.417603556,4.822681512308214e+37,71628011.67463276,2.3392128021286296e-35,1447.3042942658365,8.994784785805738e+131,3.0620562442823894e+42,0.577841135659915,7.384769539078157,True,COHERENT CORE,True
336,25516060.737271864,5.073792129424298e+37,75357587.05059543,2.3791277439414037e-35,1472.0002375500176,8.994784785805738e+131,3.167446020605585e+42,0.5767889386093542,7.406813627254509,True,COHERENT CORE,True
337,26844648.10961965,5.337977742653539e+37,79281356.4598669,2.4197237706808967e-35,1497.1175777837632,8.99478478580574e+131,3.276463099651973e+42,0.5757390584765943,7.428857715430862,True,COHERENT CORE,True
338,28242413.260784358,5.615919149667187e+37,83409431.32768229,2.461012503976912e-35,1522.6635054350409,8.994784785805742e+131,3.3892323258372516e+42,0.5746914901598267,7.4509018036072145,True,COHERENT CORE,True
339,29712958.185773343,5.908332596366471e+37,87752449.56775083,2.503005763763862e-35,1548.645333665704,8.994784785805743e+131,3.505882840469141e+42,0.5736462285684766,7.472945891783567,True,COHERENT CORE,True
340,31260072.4306871,6.215971622624838e+37,92321602.99581131,2.545715571664522e-35,1575.0705004250701,8.99478478580574e+131,3.626548229637713e+42,0.5726032686231786,7.494989979959921,True,COHERENT CORE,True
341,32887742.858255167,6.539629004135465e+37,97128666.17057371,2.58915415443151e-35,1601.9465705792156,8.994784785805738e+131,3.7513666771957755e+42,0.5715626052557522,7.517034068136273,True,COHERENT CORE,True
342,34600163.92185116,6.880138795368337e+37,102186026.7363726,2.633333947447517e-35,1629.2812380766136,8.994784785805738e+131,3.8804811230045936e+42,0.5705242334091769,7.539078156312626,True,COHERENT CORE,True
343,36401748.47446145,7.238378478901236e+37,107506717.3457199,2.678267598285236e-35,1657.0823281507164,8.99478478580574e+131,4.0140394266260477e+42,0.5694881480375675,7.5611222444889785,True,COHERENT CORE,True
344,38297139.140462846,7.615271226663615e+37,113104449.24402378,2.7239679703280504e-35,1685.3577995601254,8.994784785805738e+131,4.152194536648773e+42,0.5684543441061497,7.583166332665331,True,COHERENT CORE,True
345,40291220.27951352,8.011788278920425e+37,118993647.60301895,2.7704481464525e-35,1714.1157468669855,8.99478478580574e+131,4.29510466584216e+42,0.567422816591236,7.605210420841684,True,COHERENT CORE,True
346,42389130.57338783,8.42895144712645e+37,125189488.69396144,2.8177214327735784e-35,1743.3644027542548,8.994784785805742e+131,4.44293347233879e+42,0.5663935604802005,7.627254509018036,True,COHERENT CORE,True
347,44596276.26819096,8.867835747100967e+37,131707938.99638288,2.8658013624539474e-35,1773.1121403825184,8.994784785805742e+131,4.595850247052821e+42,0.5653665707714554,7.649298597194389,True,COHERENT CORE,True
348,46918345.10607799,9.32957216930829e+37,138565796.34318492,2.9147016995781406e-35,1803.367475787014,8.994784785805745e+131,4.7540301075489215e+42,0.5643418424744262,7.671342685370742,True,COHERENT CORE,True
349,49361320.98237917,9.81535059338315e+37,145780733.20810452,2.964436443092877e-35,1834.1390703155607,8.994784785805743e+131,4.91765419858378e+42,0.5633193706095275,7.693386773547094,True,COHERENT CORE,True
350,51931499.36590223,1.032642285441156e+38,153371342.24710014,3.0150198308146144e-35,1865.435733108089,8.994784785805742e+131,5.086909899549863e+42,0.5622991502081387,7.715430861723448,True,COHERENT CORE,True
351,54635503.52214887,1.0864105968868736e+38,161357184.2110159,3.066466343505471e-35,1897.2664236184703,8.994784785805743e+131,5.26199103905893e+42,0.5612811763125803,7.7374749498998,True,COHERENT CORE,True
352,57480301.581253625,1.1429785528527539e+38,169758838.35299736,3.118790709018721e-35,1929.6402541793966,8.99478478580574e+131,5.443098116911133e+42,0.5602654439760896,7.759519038076153,True,COHERENT CORE,True
353,60473224.49462655,1.2024919271083007e+38,178597955.460552,3.1720079065149995e-35,1962.5664926110048,8.99478478580574e+131,5.630438533703808e+42,0.559251948262796,7.781563126252506,True,COHERENT CORE,True
354,63621984.92657495,1.265104083669465e+38,187897313.64891914,3.2261331707504694e-35,1996.0545648740265,8.994784785805738e+131,5.824226828342925e+42,0.558240684247698,7.803607214428858,True,COHERENT CORE,True
355,66934697.129586674,1.3309763720126922e+38,197680877.05952716,3.281181996438148e-35,2030.1140577682036,8.99478478580574e+131,6.024684923729239e+42,0.5572316470166391,7.825651302605211,True,COHERENT CORE,True
356,70419897.85449296,1.4002785428672361e+38,207973857.61480093,3.33717014268366e-35,2064.7547216767525,8.994784785805738e+131,6.232042380900427e+42,0.5562248316662831,7.847695390781563,True,COHERENT CORE,True
357,74086568.34939568,1.4731891856572282e+38,218802779.98845977,3.394113637496673e-35,2099.986473357653,8.994784785805738e+131,6.446536661920303e+42,0.5552202333040913,7.869739478957916,True,COHERENT CORE,True
358,77944157.50404951,1.5498961887207732e+38,230195549.958733,3.45202878237932e-35,2135.8193987825684,8.994784785805737e+131,6.668413401816137e+42,0.554217847048298,7.891783567134269,True,COHERENT CORE,True
359,82002606.19934131,1.6305972234920421e+38,242181526.32063627,3.510932156992912e-35,2172.2637560242115,8.994784785805742e+131,6.897926689875517e+42,0.5532176680278874,7.913827655310621,True,COHERENT CORE,True
360,86272372.92461468,1.7155002538940854e+38,254791596.54262477,3.5708406239042814e-35,2209.329978192972,8.994784785805738e+131,7.135339360624867e+42,0.552219691382569,7.935871743486975,True,COHERENT CORE,True
361,90764460.72885375,1.804824072255038e+38,268058256.36258632,3.6317713334131085e-35,2247.028676423651,8.994784785805743e+131,7.380923294822844e+42,0.5512239122627554,7.957915831663327,True,COHERENT CORE,True
362,95490445.57518098,1.8987988631288013e+38,282015693.5282959,3.693741728461637e-35,2285.3706429131767,8.994784785805742e+131,7.634959730813376e+42,0.550230325829537,7.97995991983968,True,COHERENT CORE,True
363,100462506.17173404,1.9976667964730797e+38,296699875.898119,3.756769549628139e-35,2324.3668540101276,8.994784785805742e+131,7.897739586594753e+42,0.5492389272546601,8.002004008016032,True,COHERENT CORE,True
364,105693455.35579872,2.1016826517134508e+38,312148644.1290078,3.8208728402056176e-35,2364.0284733569997,8.99478478580574e+131,8.169563792973801e+42,0.5482497117205022,8.024048096192384,True,COHERENT CORE,True
365,111196773.11207023,2.211114474301583e+38,328401809.1906324,3.8860699513671364e-35,2404.3668550860702,8.994784785805742e+131,8.45074363818642e+42,0.5472626744200494,8.046092184368739,True,COHERENT CORE,True
366,116986641.31013106,2.326244266459563e+38,345501254.956942,3.9523795474192955e-35,2445.3935470697975,8.994784785805743e+131,8.741601124379284e+42,0.5462778105568729,8.068136272545091,True,COHERENT CORE,True
367,123077980.25066683,2.4473687138904347e+38,363491046.13954383,4.019820611145385e-35,2487.120294226706,8.994784785805742e+131,9.042469336361077e+42,0.5452951153451052,8.090180360721444,True,COHERENT CORE,True
368,129486487.11459075,2.5747999503275025e+38,382417541.84101623,4.088412449239658e-35,2529.5590418836496,8.994784785805738e+131,9.353692823045196e+42,0.5443145840094173,8.112224448897797,True,COHERENT CORE,True
369,136228676.41416496,2.708866361892746e+38,402329515.0207987,4.158174697834367e-35,2572.7219391954654,8.994784785805737e+131,9.675627992021049e+42,0.5433362117849955,8.13426853707415,True,COHERENT CORE,True
370,143321922.5503577,2.849913433337098e+38,423278278.18151045,4.229127328121092e-35,2616.6213426229724,8.994784785805742e+131,1.0008643517705663e+43,0.5423599939175181,8.156312625250502,True,COHERENT CORE,True
371,150784504.5861054,2.9983046383433302e+38,445317815.599589,4.3012906520680016e-35,2661.2698194703194,8.994784785805743e+131,1.0353120763543061e+43,0.541385925663132,8.178356713426854,True,COHERENT CORE,True
372,158635653.35085928,3.1544223761858314e+38,468504922.44100225,4.3746853282346565e-35,2706.6801514826907,8.99478478580574e+131,1.070945421873488e+43,0.5404140022884306,8.200400801603207,True,COHERENT CORE,True
373,166895600.99780264,3.3186689571610063e+38,492899351.1205308,4.4493323676860427e-35,2752.865338505398,8.99478478580574e+131,1.1078051950002381e+43,0.5394442190704295,8.22244488977956,True,COHERENT CORE,True
374,175585633.14144707,3.491467639327733e+38,518563965.281783,4.525253140007515e-35,2799.838602205416,8.994784785805742e+131,1.1459336068897172e+43,0.5384765712965448,8.244488977955912,True,COHERENT CORE,True
375,184728143.7099636,3.673263719229513e+38,545564901.7947453,4.6024693794223763e-35,2847.6133898564126,8.99478478580574e+131,1.1853743215195824e+43,0.5375110542645692,8.266533066132265,True,COHERENT CORE,True
376,194346692.6536022,3.864525679409084e+38,573971741.188331,4.6810031910138433e-35,2896.2033781883697,8.994784785805742e+131,1.2261725056932001e+43,0.5365476632826498,8.288577154308618,True,COHERENT CORE,True
377,204466066.65791178,4.065746395672578e+38,603857686.9571223,4.7608770570531827e-35,2945.62247730289,8.994784785805742e+131,1.2683748807638592e+43,0.535586393669265,8.31062124248497,True,COHERENT CORE,True
378,215112343.01821673,4.277444407214334e+38,635299754.2043785,4.842113843435817e-35,2995.8848346553095,8.994784785805743e+131,1.3120297761392347e+43,0.5346272407532017,8.332665330661323,True,COHERENT CORE,True
379,226312956.83995298,4.500165252875413e+38,668378968.107435,4.924736806227272e-35,3047.0048391047653,8.994784785805742e+131,1.3571871846273642e+43,0.5336701998735329,8.354709418837675,True,COHERENT CORE,True
380,238096771.73803583,4.734482876979321e+38,703180572.7169294,5.008769598320798e-35,3098.9971250333633,8.994784785805742e+131,1.4038988196875182e+43,0.532715266379595,8.376753507014028,True,COHERENT CORE,True
381,250494154.21745023,4.981001108367732e+38,739794250.6279298,5.094236276208607e-35,3151.876576535638,8.994784785805742e+131,1.4522181746515351e+43,0.5317624356309647,8.39879759519038,True,COHERENT CORE,True
382,263537051.9267393,5.240355216447633e+38,778314354.0890431,5.181161306868648e-35,3205.6583316794986,8.99478478580574e+131,1.5022005839834293e+43,0.530811702997437,8.420841683366733,True,COHERENT CORE,True
383,277259075.9860481,5.5132135482597704e+38,818840148.145069,5.269569574768889e-35,3260.357786839879,8.994784785805737e+131,1.5539032866474328e+43,0.5298630638590025,8.442885771543086,True,COHERENT CORE,True
384,291695587.6018805,5.800279250787113e+38,861476066.4397727,5.359486388991126e-35,3315.990601106339,8.994784785805742e+131,1.6073854916570423e+43,0.5289165136058251,8.46492985971944,True,COHERENT CORE,True
385,306883789.1917652,6.102292082941493e+38,906331980.3379501,5.450937490476323e-35,3372.5727007658584,8.99478478580574e+131,1.6627084458801077e+43,0.5279720476382195,8.486973947895793,True,COHERENT CORE,True
386,322862820.25367403,6.4200303218982316e+38,953523482.0603552,5.543949059393629e-35,3430.1202838621557,8.99478478580574e+131,1.7199355041776794e+43,0.5270296613666284,8.509018036072145,True,COHERENT CORE,True
387,339673858.22722167,6.754312768690834e+38,1003172182.5610552,5.63854772263509e-35,3488.6498248327707,8.99478478580574e+131,1.7791322019568504e+43,0.5260893502116011,8.531062124248498,True,COHERENT CORE,True
388,357360224.60657954,7.106000858234453e+38,1055406024.9148765,5.734760561438267e-35,3548.178079225287,8.99478478580574e+131,1.8403663302207383e+43,0.5251511096037706,8.55310621242485,True,COHERENT CORE,True
389,375967496.57854754,7.476000879215445e+38,1110359614.0225189,5.832615119138919e-35,3608.72208849403,8.994784785805743e+131,1.9037080132015356e+43,0.5242149349838314,8.575150300601203,True,COHERENT CORE,True
390,395543624.473471,7.865266309567629e+38,1168174563.482974,5.932139409055973e-35,3670.2991848786073,8.994784785805743e+131,1.9692297886655274e+43,0.5232808218025179,8.597194388777556,True,COHERENT CORE,True
391,416139055.33167154,8.274800273553689e+38,1228999860.5271332,6.033361922511042e-35,3732.9269963656984,8.99478478580574e+131,2.0370066909820525e+43,0.5223487655205813,8.619238476953909,True,COHERENT CORE,True
392,437806862.90381753,8.70565812678354e+38,1292992249.952999,6.136311636984772e-35,3796.6234517355065,8.994784785805743e+131,2.1071163370515235e+43,0.5214187616087685,8.641282565130261,True,COHERENT CORE,True
393,460602884.42024076,9.15895017583116e+38,1360316638.0518956,6.241018024412377e-35,3861.4067856943225,8.994784785805742e+131,2.179639015190917e+43,0.5204908055478001,8.663326653306614,True,COHERENT CORE,True
394,484585864.48165005,9.635844539458267e+38,1431146517.5665805,6.347511059620721e-35,3927.295544094664,8.994784785805745e+131,2.2546577770785244e+43,0.5195648928283473,8.685370741482966,True,COHERENT CORE,True
395,509817606.442043,1.0137570158818092e+39,1505664414.7763581,6.45582122890936e-35,3994.308589244494,8.994784785805743e+131,2.332258532863252e+43,0.5186410189510111,8.707414829659319,True,COHERENT CORE,True
396,536363131.67392457,1.0665419964396488e+39,1584062359.8613243,6.565979538778006e-35,4062.465105307025,8.994784785805745e+131,2.4125301495473955e+43,0.5177191794263004,8.729458917835672,True,COHERENT CORE,True
397,564290847.1262542,1.1220754207851427e+39,1666542381.7578468,6.678017524802921e-35,4131.784603792669,8.994784785805742e+131,2.4955645527555414e+43,0.5167993697746093,8.751503006012024,True,COHERENT CORE,True
398,593672721.6069126,1.1805003967336975e+39,1753317028.7805212,6.791967260664763e-35,4202.286929144697,8.99478478580574e+131,2.5814568320061597e+43,0.5158815855261965,8.773547094188377,True,COHERENT CORE,True
399,624584471.2439618,1.2419674835344808e+39,1844609916.3522103,6.907861367330478e-35,4273.992264420204,8.994784785805743e+131,2.6703053496064215e+43,0.5149658222211623,8.79559118236473,True,COHERENT CORE,True
400,657105754.6036271,1.3066350798566744e+39,1940656303.2536657,7.025733022391873e-35,4346.92113706802,8.994784785805743e+131,2.7622118532949604e+43,0.5140520754094282,8.817635270541082,True,COHERENT CORE,True
401,691320377.9678128,1.3746698319776568e+39,2041703697.8777013,7.145615969563532e-35,4421.094424805203,8.994784785805743e+131,2.8572815927615715e+43,0.5131403406507146,8.839679358717435,True,COHERENT CORE,True
402,727316511.3001454,1.4462470632250002e+39,2148012496.0502095,7.267544528342802e-35,4496.533361593809,8.99478478580574e+131,2.9556234401772767e+43,0.512230613514519,8.861723446893787,True,COHERENT CORE,True
